Unnamed: 0,text,label
14782.0,im feeling really agitated for some reason i think its coz im confused,3
14783.0,i am feeling lousy recently,0
14784.0,i feel like a rockette and i also feel like im glad its over,1
14785.0,i feel uptight love had to show me one thing i was so right,4
14786.0,i feel that the world expects one to be a productive individual on sunny days so i resist and tend to be more productive on rainy days,1
14787.0,i really enjoyed giving my class one because i knew all the answers and got to feel clever all day and two because it you don t often get a chance to play with these sort of things in training sessions and it was nice to spend time with everyone as new groups came through throughout the day,1
14788.0,i learnt to never talk about feelings when ive had a drink because it gets messy,0
14790.0,i know that in the feeling lonely isolated teary states i have many that stand with me,0
14791.0,i feel rejected by someone i love and this has caused me great heartache and pain,0
14792.0,i swear is releasing my neighbors inner crazy weve had cops called on our block like out of days this week im feeling inspired,1
14793.0,i have to start my journey to these cities in the morning i feel it will be a pleasant journey i am planning to enjoy moments of it especially with my fb friend,1
14794.0,i feel convinced my twins would declare the same,1
14795.0,im feeling very determined,1
14796.0,i feel good about the choices i made in terms of our readings,1
14797.0,i feel mellow and shit i swear you got that touch swear they ain t stopping us swear there ain t nothing above girl give me some love yeah yeah yeah x,1
14798.0,i visited the psychologist all those years ago i really took to heart what he said about not closing myself up and letting others know when i feel uncomfortable etc,4
14799.0,im unhappy i feel irritated by everything and i yell,3
14800.0,i just am so tired of feeling lonely and yet when someone comes along who can take away that feeling i run away,0
14801.0,im feeling extremely blessed to be pregnant,1
14802.0,i cant blame anything or anyone but myself and ive spent the day feeling miserable crying again whenever i remember realizing it was all my fault,0
14804.0,i feel the divine feminine playing out last night also by giving her heart yet not to just all in the universe but to the divine masculine gods to help wake and heal him,1
14805.0,i ought not come for i stipulation them to feel sorrowful for their skeered rupees which they re assert to the field but i will console for i allusion massou to live,0
14806.0,i see her frustration and sadness and hear her anger at my puters invasion in her life and then the pride of financial independence feels pretty lame,0
14807.0,i wanted to do something different today and that feeling was inside of me so intensely strong,1
14808.0,i feel so sorrowful so dejected the words ring through my head i am so damn affected by everything you say and all that you do why can t i let go i want to be happy too,0
14809.0,i can t help but feel considerate towards others,1
14810.0,i feel thankful happy and blessed and these are good feelings,1
14811.0,i go to the church service not youth i feel like im hated and i know im not the only one,3
14813.0,i feel ashamed that you would forget that and forget us,0
14814.0,i feel so excited cause that means i get to skip classes,1
14817.0,i really shut myself off a lot at the end of my pregnancy when i was feeling even more irritable and anxious so maybe now i need to bounce back from that and get back to normal again,3
14818.0,i have a feeling they were delicious,1
14819.0,i was just wondering if that is common and why some girls feel the need to seem less intelligent than they really are,1
14820.0,i feel ungrateful and i know i feel ungrateful and i hate myself for feeling ungrateful hellip and yet i don t get that last bit,0
14821.0,i couldn t help but feel slightly intimidated,4
14822.0,i feel safer so i didnt have that horrible panicky feeling like i used to after nightmares in the old place but i couldnt get back to sleep,0
14823.0,i definitely feel like i don t have a spot assured he said but didn t seem too stressed about spring training,1
14824.0,i feel like i need to officially address this because it is just so fucking dumb,0
14825.0,i feel like im making all the effort and i cant be bothered with it anymore,3
14826.0,i feel compassion for them and understand why they feel insecure,4
14827.0,i don t like sharing i do that on twitter but because i feel it s a vain thing to do,0
14828.0,i went by on wednesday feeling slightly regretful that i didnt try to haggle,0
14829.0,i just wasnt feeling it so i willfully broke my routine,0
14830.0,i honestly feel rejected,0
14832.0,i feel that he wasn t making the effort to see me i blamed it on an over active imagination,0
14833.0,i was feeling good until i saw the flop,1
14834.0,i is feeling particularly hostile shell say no red shirt today nickey,3
14835.0,i feel lethargic slogging through work outs and finishing each evening with popcorn and a glass of pinot gris,0
14836.0,i feel hated but i don t care,3
14837.0,i feel less stressed driving a hard route than being the passenger,0
